emotion,feature,importance,family
DIS,mfcc_17_skew,0.017291534692049026,mfcc
DIS,mfcc_17_kurt,0.00618524756282568,mfcc
DIS,mfcc_18_mean,0.012739795260131359,mfcc
DIS,mfcc_18_std,0.021175963804125786,mfcc
DIS,mfcc_18_min,0.008121639490127563,mfcc
DIS,mfcc_18_max,0.05657774582505226,mfcc
DIS,mfcc_18_median,0.010702315717935562,mfcc
DIS,mfcc_18_iqr,0.004539397079497576,mfcc
DIS,mfcc_18_skew,0.007086040917783976,mfcc
DIS,mfcc_18_kurt,0.018344666808843613,mfcc
DIS,mfcc_19_mean,0.03216985985636711,mfcc
DIS,mfcc_19_std,0.005072987172752619,mfcc
DIS,mfcc_19_min,0.01833297498524189,mfcc
DIS,mfcc_19_max,0.03602167218923569,mfcc
DIS,mfcc_19_median,0.034330736845731735,mfcc
DIS,mfcc_19_iqr,0.025653373450040817,mfcc
DIS,mfcc_19_skew,0.02145245485007763,mfcc
DIS,mfcc_19_kurt,0.012711387127637863,mfcc
DIS,mfcc_d1_00_mean,0.02186565473675728,mfcc
DIS,mfcc_d1_00_std,0.06296001374721527,mfcc
DIS,mfcc_d2_00_mean,0.0071915388107299805,mfcc
DIS,mfcc_d2_00_std,0.18387386202812195,mfcc
DIS,mfcc_d1_01_mean,0.04673004150390625,mfcc
DIS,mfcc_d1_01_std,0.03551161289215088,mfcc
DIS,mfcc_d2_01_mean,0.017714915797114372,mfcc
DIS,mfcc_d2_01_std,0.28099480271339417,mfcc
DIS,mfcc_d1_02_mean,0.012917282991111279,mfcc
DIS,mfcc_d1_02_std,0.02535320818424225,mfcc
DIS,mfcc_d2_02_mean,0.019245419651269913,mfcc
DIS,mfcc_d2_02_std,0.014915755949914455,mfcc
DIS,mfcc_d1_03_mean,0.011258021928369999,mfcc
DIS,mfcc_d1_03_std,0.09902501851320267,mfcc
DIS,mfcc_d2_03_mean,0.013254819437861443,mfcc
DIS,mfcc_d2_03_std,0.06277632713317871,mfcc
DIS,mfcc_d1_04_mean,0.020599067211151123,mfcc
DIS,mfcc_d1_04_std,0.013171181082725525,mfcc
DIS,mfcc_d2_04_mean,0.007160488981753588,mfcc
DIS,mfcc_d2_04_std,0.12401539832353592,mfcc
DIS,mfcc_d1_05_mean,0.01736302673816681,mfcc
DIS,mfcc_d1_05_std,0.007552133407443762,mfcc
DIS,mfcc_d2_05_mean,0.008911507204174995,mfcc
DIS,mfcc_d2_05_std,0.035477157682180405,mfcc
DIS,mfcc_d1_06_mean,0.06805717200040817,mfcc
DIS,mfcc_d1_06_std,0.020318184047937393,mfcc
DIS,mfcc_d2_06_mean,0.024113254621624947,mfcc
DIS,mfcc_d2_06_std,0.007960560731589794,mfcc
DIS,mfcc_d1_07_mean,0.015154809691011906,mfcc
DIS,mfcc_d1_07_std,0.0072862268425524235,mfcc
DIS,mfcc_d2_07_mean,0.014124141074717045,mfcc
DIS,mfcc_d2_07_std,0.11712946742773056,mfcc
DIS,mfcc_d1_08_mean,0.008423451334238052,mfcc
DIS,mfcc_d1_08_std,0.014769480563700199,mfcc
DIS,mfcc_d2_08_mean,0.017316259443759918,mfcc
DIS,mfcc_d2_08_std,0.02827451005578041,mfcc
DIS,mfcc_d1_09_mean,0.01163905207067728,mfcc
DIS,mfcc_d1_09_std,0.020499592646956444,mfcc
DIS,mfcc_d2_09_mean,0.012641475535929203,mfcc
DIS,mfcc_d2_09_std,0.07499811053276062,mfcc
DIS,mfcc_d1_10_mean,0.053129129111766815,mfcc
DIS,mfcc_d1_10_std,0.009255129843950272,mfcc
DIS,mfcc_d2_10_mean,0.014853226020932198,mfcc
DIS,mfcc_d2_10_std,0.01653178781270981,mfcc
DIS,mfcc_d1_11_mean,0.030623486265540123,mfcc
DIS,mfcc_d1_11_std,0.012533597648143768,mfcc
DIS,mfcc_d2_11_mean,0.00836656428873539,mfcc
DIS,mfcc_d2_11_std,0.031783491373062134,mfcc
DIS,mfcc_d1_12_mean,0.01138944923877716,mfcc
DIS,mfcc_d1_12_std,0.012976986356079578,mfcc
DIS,mfcc_d2_12_mean,0.007389388978481293,mfcc
DIS,mfcc_d2_12_std,0.010687003843486309,mfcc
DIS,mfcc_d1_13_mean,0.009535977616906166,mfcc
DIS,mfcc_d1_13_std,0.010313914157450199,mfcc
DIS,mfcc_d2_13_mean,0.006471495609730482,mfcc
DIS,mfcc_d2_13_std,0.010936274193227291,mfcc
