emotion,feature,importance,family
ANG,prosody_f1_bw_median,0.000828640926807749,prosody
ANG,prosody_f2_mean,0.0001486575225388714,prosody
ANG,prosody_f2_std,0.0003882251026296949,prosody
ANG,prosody_f2_median,0.0003007940318508411,prosody
ANG,prosody_f2_bw_median,0.0006336496736769779,prosody
ANG,prosody_f3_mean,0.00018965663288108927,prosody
ANG,prosody_f3_std,0.00032027222644814927,prosody
ANG,prosody_f3_median,0.0001778707334556279,prosody
ANG,prosody_f3_bw_median,0.0004209205428387658,prosody
ANG,prosody_f4_mean,0.00013646911460839592,prosody
ANG,prosody_f4_std,0.00015248358292059894,prosody
ANG,prosody_f4_median,0.00013164826432980435,prosody
ANG,prosody_f5_mean,0.00019736744059429043,prosody
ANG,prosody_f5_std,0.00034980566657155703,prosody
ANG,prosody_f5_median,0.00018779109569290123,prosody
ANG,prosody_intensity_mean,0.00547024311418624,prosody
ANG,prosody_intensity_std,0.011209297496996723,prosody
ANG,prosody_intensity_min,0.013205567174614737,prosody
ANG,prosody_intensity_max,0.00014277652393915864,prosody
ANG,prosody_intensity_median,0.0005672555524812776,prosody
ANG,prosody_intensity_iqr,0.009482838289584369,prosody
ANG,prosody_intensity_skew,0.001450803669542743,prosody
ANG,prosody_intensity_kurt,0.001267662686310701,prosody
ANG,prosody_cpps,0.0008418800114296139,prosody
DIS,duration_s,0.005823934655583762,other
DIS,peak_amplitude,0.0010279713694729632,other
DIS,spectral_centroid_mean,0.0011292235929783114,spectral
DIS,spectral_centroid_std,0.00023799951031527208,spectral
DIS,spectral_centroid_min,0.0002509537998336061,spectral
DIS,spectral_centroid_max,0.00019324122824141327,spectral
DIS,spectral_centroid_median,0.0014944786861504301,spectral
DIS,spectral_centroid_iqr,0.0038659681313878698,spectral
DIS,spectral_centroid_skew,0.0001839459989600513,spectral
DIS,spectral_centroid_kurt,0.00015527422798573677,spectral
DIS,spectral_bandwidth_mean,0.00043157657277821746,spectral
DIS,spectral_bandwidth_std,0.00016688309666235018,spectral
DIS,spectral_bandwidth_min,0.00028830850684750546,spectral
DIS,spectral_bandwidth_max,0.00017522685032483374,spectral
DIS,spectral_bandwidth_median,0.0003374362515216516,spectral
DIS,spectral_bandwidth_iqr,0.0003296905532200317,spectral
DIS,spectral_bandwidth_skew,0.0002123744214656415,spectral
DIS,spectral_bandwidth_kurt,0.00019897594152471748,spectral
DIS,spectral_rolloff85_mean,0.0004915516359021709,spectral
DIS,spectral_rolloff85_std,0.00017567786700978415,spectral
DIS,spectral_rolloff85_min,8.158647882859563e-05,spectral
DIS,spectral_rolloff85_max,0.00020745364632750372,spectral
DIS,spectral_rolloff85_median,0.0008263570103420548,spectral
DIS,spectral_rolloff85_iqr,0.0019243824855966075,spectral
DIS,spectral_rolloff85_skew,0.00020462315555262714,spectral
DIS,spectral_rolloff85_kurt,0.0002482284503482475,spectral
DIS,spectral_rolloff95_mean,0.0004654800874550003,spectral
DIS,spectral_rolloff95_std,0.00016991604485619015,spectral
DIS,spectral_rolloff95_min,6.311668753794514e-05,spectral
DIS,spectral_rolloff95_max,0.00016693389209591528,spectral
DIS,spectral_rolloff95_median,0.000805590338110265,spectral
DIS,spectral_rolloff95_iqr,0.0018982457389699688,spectral
DIS,spectral_rolloff95_skew,0.0003968616080535045,spectral
DIS,spectral_rolloff95_kurt,0.0002778276288823318,spectral
DIS,spectral_flatness_mean,0.0003899608943875098,spectral
DIS,spectral_flatness_std,0.00019380367133933147,spectral
DIS,spectral_flatness_min,0.00023246147258307824,spectral
DIS,spectral_flatness_max,0.0003523307469299742,spectral
DIS,spectral_flatness_median,0.00024892819157427764,spectral
