feature,importance,std,family
prosody_f2_bw_median,-0.002591765873015864,0.0018221572762289306,prosody
mfcc_14_kurt,-0.002616567460317451,0.002009961705244055,mfcc
prosody_pause_fraction,-0.0027281746031746074,0.003557969015958204,prosody
prosody_voiced_fraction,-0.0027281746031746074,0.003557969015958204,prosody
mfcc_05_kurt,-0.0029513888888888784,0.003132372727654038,mfcc
spectral_centroid_min,-0.002963789682539672,0.0035400953772325877,spectral
mfcc_08_max,-0.002963789682539672,0.002232934989516431,mfcc
mfcc_d1_07_std,-0.0029637896825396998,0.002137797559198836,mfcc
chroma_06_std,-0.0031250000000000583,0.003179250071222609,chroma
mfcc_d1_15_std,-0.0031622023809523836,0.0024704360517832495,mfcc
mfcc_13_kurt,-0.003187003968253957,0.003599029937782605,mfcc
chroma_03_std,-0.0031994047619047505,0.002947426311481757,chroma
mfcc_12_min,-0.003211805555555544,0.0029033486413001792,mfcc
mfcc_d2_05_std,-0.0032242063492063516,0.0024127751005982687,mfcc
mfcc_d2_09_mean,-0.00333581349206348,0.0010030854734161248,mfcc
