feature,importance,family
spectral_hf_ratio_4000_mean,0.016072525,spectral
mfcc_13_skew,0.01565621,mfcc
spectral_contrast_4_mean,0.0154226925,spectral
mfcc_d2_06_mean,0.015299606,mfcc
spectral_zcr_max,0.015153618,spectral
mfcc_19_skew,0.015129942,mfcc
spectral_zcr_min,0.014835636,spectral
spectral_bandwidth_std,0.014796222,spectral
spectral_hf_ratio_6000_mean,0.014022818,spectral
spectral_centroid_kurt,0.011836571,spectral
